"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Junk Bay","JM4","2009-07-03","1","Middle Water","2.5","0.001","3","0.03","0.22","0.07","0.17","27","3.8","1.2","2.2","28.7","1.4","7.6","0.014","0.043","0.11","140","50","5.8","86","4","0.016","0.7"
"Junk Bay","JM4","2009-07-03","1","Bottom Water","2.2","0.001","3.7","0.02","0.15","0.07","0.09","24.6","4.7","1","2.2","33.6","0.6","7.6","0.013","0.009","0.071","18","3","3.3","48","1","0.009","0.8"
"Junk Bay","JM4","2009-08-03","1","Surface Water","1.7","0.003","7.9","<0.02","0.23","0.17","0.07","29.4","1.7","<0.05","3.1","28.3","2","8.5","<0.002","0.011","0.047","290","8","8","122","13","0.016","2.4"
"Junk Bay","JM4","2009-08-03","1","Middle Water","3.2","0.003","10.2","0.03","0.28","0.16","0.17","25","4.7","0.54","3.1","32","2.8","8.2","0.012","0.011","0.11","400","80","3.7","54","5.7","0.049","0.9"
"Junk Bay","JM4","2009-08-03","1","Bottom Water","3.1","0.002","11.4","0.03","0.21","0.09","0.16","23.7","6.6","1","3.1","33.5","1.4","8.1","0.02","0.005","0.11","100","38","2.7","39","1.7","0.046","0.5"
"Junk Bay","JM4","2009-09-02","1","Surface Water","2.5","0.003","1.2","<0.02","0.24","0.23","0.03","29.6","2.7","0.07","2.5","30.5","1.8","8.2","<0.002","<0.002","0.003","40","6","8.9","139","5.9","0.027","2.4"
"Junk Bay","JM4","2009-09-02","1","Middle Water","3.5","0.003","4.1","0.02","0.22","0.18","0.08","27.5","4.9","0.21","2.5","31.2","2.9","8.1","<0.002","0.004","0.031","1100","550","6.8","103","9.9","0.044","2.2"
"Junk Bay","JM4","2009-09-02","1","Bottom Water","3.6","0.002","6.8","0.03","0.3","0.18","0.18","24.6","12","1.1","2.5","33","3.7","7.8","0.02","0.008","0.11","1200","560","3.2","46","5.5","0.065","0.9"
"Junk Bay","JM4","2009-10-05","1","Surface Water","2.1","0.001","4.4","0.03","0.12","0.07","0.08","28.4","6.5","0.79","2.3","32.1","0.7","8","0.012","0.021","0.03","95","35","5.6","87","1.5","0.03","0.3"
"Junk Bay","JM4","2009-10-05","1","Middle Water","2.1","0.001","4.8","0.03","0.11","0.06","0.08","28.4","7.3","0.77","2.3","32.1","<0.2","8","0.012","0.021","0.031","140","60","5.6","86","1.7","0.029","0.3"
"Junk Bay","JM4","2009-10-05","1","Bottom Water","2.3","0.001","8","0.02","0.09","<0.05","0.06","28.4","12","0.72","2.3","32.2","0.5","8","0.009","0.015","0.022","62","22","5.8","89","1.1","0.024","0.2"
"Junk Bay","JM4","2009-11-05","1","Surface Water","1.7","0.002","2.7","0.03","0.25","0.22","0.07","25","3.7","0.21","2.6","33","0.6","8.1","0.009","0.006","0.025","360","130","7.2","105","8.4","0.036","1.1"
"Junk Bay","JM4","2009-11-05","1","Middle Water","1.7","0.001","3.6","<0.02","0.23","0.2","0.06","24.9","5.8","0.27","2.6","33.1","1","8.1","0.008","0.004","0.024","340","110","6.9","101","8.4","0.03","0.8"
"Junk Bay","JM4","2009-11-05","1","Bottom Water","2.2","0.001","6.4","0.03","0.21","0.2","0.04","24.8","8.8","0.29","2.6","33.1","0.9","8.1","0.009","0.003","0.011","210","82","6.9","101","5.2","0.029","0.9"
"Junk Bay","JM4","2009-12-01","1","Surface Water","1.4","0.001","2","0.03","0.27","0.19","0.12","21.5","2.8","0.83","3.5","33.2","1.2","7.9","0.016","0.029","0.049","220","90","6.9","95","0.7","0.044","0.8"
"Junk Bay","JM4","2009-12-01","1","Middle Water","1.2","0.001","2.2","0.02","0.23","0.16","0.1","21.4","3.4","0.8","3.5","33.2","<0.2","7.9","0.015","0.029","0.044","440","160","6.9","95","1","0.031","0.8"
"Junk Bay","JM4","2009-12-01","1","Bottom Water","2.3","0.001","8.6","0.03","0.28","0.22","0.07","21.4","14","0.76","3.5","33.3","1.3","7.9","0.011","0.026","0.032","110","42","7.1","97","0.9","0.016","1.1"
"Junk Bay","JM4","2010-01-22","1","Surface Water","0.9","0.001","1.8","0.03","0.28","0.16","0.17","17.3","2.1","0.67","2.3","32.1","1.2","7.8","0.015","0.02","0.1","64","44","7.8","99","2.3","0.053","0.6"
"Junk Bay","JM4","2010-01-22","1","Middle Water","0.7","0.001","1.9","0.03","0.27","0.15","0.17","17.2","2.3","0.67","2.3","32.2","0.3","7.8","0.015","0.019","0.1","40","28","7.9","100","2.9","0.046","0.6"
"Junk Bay","JM4","2010-01-22","1","Bottom Water","0.7","0.001","2.6","0.03","0.26","0.15","0.15","17.2","2.7","0.66","2.3","32.2","0.9","7.8","0.013","0.018","0.093","30","20","7.9","100","2.1","0.037","0.5"
"Junk Bay","JM4","2010-02-19","1","Surface Water","<0.5","0.001","4.7","0.03","0.23","0.1","0.16","16.3","1.6","0.87","3.2","32.5","<0.2","8","0.014","0.045","0.088","310","250","5.1","63","1.4","0.026","0.8"
"Junk Bay","JM4","2010-02-19","1","Middle Water","0.5","0.001","4.8","0.02","0.22","0.09","0.15","16.3","1.7","0.85","3.2","32.6","<0.2","8","0.014","0.045","0.085","170","150","7.3","91","0.7","0.024","0.6"
"Junk Bay","JM4","2010-02-19","1","Bottom Water","0.5","0.001","5.2","0.02","0.22","0.1","0.14","16.4","2.2","0.8","3.2","32.7","<0.2","8","0.011","0.04","0.077","86","76","7.4","92","1.1","0.019","0.6"
"Junk Bay","JM4","2010-03-22","1","Surface Water","0.5","0.002","5.5","0.02","0.28","0.24","0.13","20","1","0.4","3.5","33.4","<0.2","7.8","0.014","0.008","0.034","8","6","6.7","90","1.6","0.083","0.7"
"Junk Bay","JM4","2010-03-22","1","Middle Water","0.6","0.002","6.7","<0.02","0.21","0.18","0.11","19.9","2.5","0.37","3.5","33.6","0.7","7.9","0.011","0.006","0.021","16","9","7","94","1.3","0.08","0.6"
"Junk Bay","JM4","2010-03-22","1","Bottom Water","0.8","0.002","9.3","<0.02","0.18","0.16","0.11","19.9","4.8","0.36","3.5","33.6","0.5","7.9","0.01","0.005","0.019","19","6","7","93","1","0.083","0.5"
"Junk Bay","JM4","2010-04-08","1","Surface Water","0.7","0.001","2.8","<0.02","0.1","0.09","0.04","19.7","2.9","0.54","2.4","33.8","0.4","7.7","0.01","0.005","0.005","15","9","7.2","97","0.6","0.025","0.3"
"Junk Bay","JM4","2010-04-08","1","Middle Water","0.7","0.001","3.4","<0.02","0.11","0.1","0.04","19.7","3.5","0.55","2.4","33.9","0.5","7.8","0.01","0.004","0.009","13","7","7.2","96","0.7","0.026","0.4"
"Junk Bay","JM4","2010-04-08","1","Bottom Water","0.8","0.001","3.9","<0.02","0.15","0.14","0.04","19.7","4.5","0.56","2.4","33.9","0.5","7.8","0.009","0.005","0.007","11","4","7.2","97","0.6","0.027","0.3"
"Junk Bay","JM4","2010-05-03","1","Surface Water","0.6","0.001","0.9","0.03","0.26","0.17","0.18","21.8","0.7","0.36","5.6","33.3","0.7","7.6","0.017","0.017","0.076","27","5","6.9","96","3","0.085","0.7"
"Junk Bay","JM4","2010-05-03","1","Middle Water","0.7","0.001","1.2","0.03","0.19","0.14","0.1","21.6","1.2","0.33","5.6","33.7","1.1","7.6","0.01","0.009","0.044","13","4","7.1","98","2.5","0.046","0.6"
"Junk Bay","JM4","2010-05-03","1","Bottom Water","1","0.001","2.5","0.02","0.11","0.09","0.04","21.4","3.3","0.33","5.6","33.9","0.8","7.7","0.008","0.004","0.016","12","7","7.2","99","1.1","0.022","0.5"
"Junk Bay","JM4","2010-06-02","1","Surface Water","0.7","0.001","0.9","<0.02","0.16","0.13","0.06","25.5","1.1","0.11","3.4","32.8","0.4","7.9","0.004","0.005","0.028","9","5","4.8","71","1.7","0.028","<0.1"
"Junk Bay","JM4","2010-06-02","1","Middle Water","0.7","0.001","1","<0.02","0.17","0.14","0.06","25.5","1.8","0.12","3.4","32.7","0.6","7.9","0.003","0.005","0.027","36","5","4.9","73","1.5","0.026","0.2"
"Junk Bay","JM4","2010-06-02","1","Bottom Water","0.9","0.001","3","<0.02","0.14","0.11","0.06","25.3","2.9","0.15","3.4","32.7","0.3","7.9","0.004","0.005","0.024","6","3","4.9","73","1.6","0.033","<0.1"
"Junk Bay","JM4","2010-07-02","1","Surface Water","2","0.001","1.9","0.03","0.23","0.1","0.14","26.7","2.7","0.95","2.1","30.5","1","8.1","0.013","0.028","0.097","110","59","9.9","147","1.5","0.01","2.6"
"Junk Bay","JM4","2010-07-02","1","Middle Water","0.8","0.001","2.5","0.04","0.43","0.34","0.12","23.8","2.3","0.74","2.1","33.1","4.4","7.9","0.004","0.007","0.078","220","170","4.7","67","27","0.036","0.4"
"Junk Bay","JM4","2010-07-02","1","Bottom Water","<0.5","0.001","5.9","0.03","0.28","0.14","0.16","23.1","3.6","0.98","2.1","34.1","1.2","7.9","0.012","0.03","0.11","110","77","4.2","60","3.9","0.017","0.4"
"Junk Bay","JM4","2010-08-02","1","Surface Water","3","0.003","3.5","0.05","0.39","0.35","0.07","27.5","4.8","0.3","2","30.1","9.4","8.4","0.002","0.02","0.023","93","14","10.5","157","40","0.025","3.3"
"Junk Bay","JM4","2010-08-02","1","Middle Water","0.9","0.001","4.2","0.05","0.26","0.13","0.15","24.2","3.4","1.1","2","33.4","1.4","8.1","0.04","0.046","0.08","830","470","3.8","55","2.2","0.027","0.8"
"Junk Bay","JM4","2010-08-02","1","Bottom Water","1.2","0.001","6.7","0.04","0.15","0.07","0.08","23.6","7.6","0.85","2","34.2","1.6","8.1","0.028","0.034","0.041","66","18","4","58","0.6","0.009","0.3"
"Junk Bay","JM4","2010-09-02","1","Surface Water","0.9","0.005","0.6","0.03","0.32","0.23","0.17","29","1","0.59","4","30.8","0.3","8.1","0.009","0.011","0.083","80","21","5.6","86","2.2","0.072","1.4"
"Junk Bay","JM4","2010-09-02","1","Middle Water","0.7","0.004","1","0.03","0.3","0.22","0.15","28.2","1.5","0.45","4","31","0.6","8","0.009","0.01","0.074","2200","320","4.9","75","3.8","0.068","0.8"
"Junk Bay","JM4","2010-09-02","1","Bottom Water","0.6","0.003","2.3","0.04","0.33","0.18","0.25","25.5","2.8","1.3","4","32.6","1","7.9","0.025","0.011","0.14","2100","430","2.9","42","1.1","0.095","0.7"
"Junk Bay","JM4","2010-10-08","1","Surface Water","0.7","0.006","2.1","0.03","0.25","0.18","0.16","27.6","2.2","0.81","2.4","30.8","0.6","8.1","0.015","0.018","0.047","110","67","4.9","74","1.1","0.093","0.3"
"Junk Bay","JM4","2010-10-08","1","Middle Water","1","0.006","2.5","0.02","0.24","0.18","0.15","27.5","3.1","0.78","2.4","30.8","<0.2","8.1","0.014","0.018","0.043","620","230","5","76","1.3","0.085","0.4"
"Junk Bay","JM4","2010-10-08","1","Bottom Water","1","0.004","3.2","0.02","0.24","0.19","0.11","27.5","4.2","0.69","2.4","30.9","0.5","8.1","0.01","0.016","0.032","250","84","5.2","79","0.4","0.063","0.2"
"Junk Bay","JM4","2010-11-04","1","Surface Water","0.7","0.002","3.7","0.03","0.23","0.12","0.16","23.6","4.6","0.82","1.8","32.4","<0.2","7.9","0.014","0.048","0.061","520","220","5.9","84","1.5","0.049","0.5"
"Junk Bay","JM4","2010-11-04","1","Middle Water","0.9","0.001","3.9","0.03","0.22","0.11","0.14","23.6","5.4","0.81","1.8","32.4","<0.2","7.9","0.013","0.048","0.058","390","230","6","85","1.7","0.032","0.4"
"Junk Bay","JM4","2010-11-04","1","Bottom Water","0.8","0.001","4","0.03","0.2","0.1","0.14","23.5","4.8","0.8","1.8","32.5","<0.2","7.9","0.013","0.047","0.056","470","280","6.1","87","1.3","0.036","0.5"
"Junk Bay","JM4","2010-12-15","1","Surface Water","<0.5","0.003","2","0.02","0.25","0.19","0.13","20.7","1.7","0.46","2.8","32.7","0.6","8","0.011","0.008","0.047","16","11","6.6","89","0.7","0.076","0.4"
"Junk Bay","JM4","2010-12-15","1","Middle Water","0.6","0.002","2","<0.02","0.28","0.23","0.12","20.7","1.8","0.47","2.8","32.7","0.5","8","0.01","0.008","0.044","8","6","6.6","89","0.6","0.071","0.5"
"Junk Bay","JM4","2010-12-15","1","Bottom Water","0.8","0.002","1.8","0.02","0.3","0.25","0.12","20.7","1.9","0.47","2.8","32.7","1","8","0.01","0.007","0.044","21","6","6.6","89","<0.2","0.067","0.5"
"Junk Bay","JM4","2011-01-03","1","Surface Water","0.7","0.001","3.6","0.03","0.21","0.09","0.16","18","3.7","0.98","1.9","33","0.4","7.8","0.017","0.039","0.077","920","580","6.7","86","0.8","0.046","0.4"
"Junk Bay","JM4","2011-01-03","1","Middle Water","0.9","0.001","3.9","0.03","0.21","0.09","0.16","18.1","3.8","0.97","1.9","33","<0.2","7.8","0.016","0.039","0.076","750","390","6.8","87","1.1","0.044","0.4"
"Junk Bay","JM4","2011-01-03","1","Bottom Water","0.8","0.001","4.5","0.04","0.2","0.09","0.15","18.1","5.8","0.97","1.9","33","0.3","7.8","0.015","0.039","0.074","660","310","6.7","87","0.7","0.04","0.4"
"Junk Bay","JM4","2011-02-10","1","Surface Water","0.6","0.001","0.8","0.03","0.35","0.13","0.25","15.7","1.4","1.1","3.5","31.7","1.5","7.7","0.018","0.011","0.21","2","<1","8","97","0.7","0.032","0.9"
"Junk Bay","JM4","2011-02-10","1","Middle Water","0.7","0.001","1","0.03","0.36","0.14","0.26","15.4","1.6","1.1","3.5","31.8","1.5","7.7","0.02","0.011","0.21","11","2","8","97","0.9","0.038","1.1"
"Junk Bay","JM4","2011-02-10","1","Bottom Water","0.6","0.001","1.4","0.04","0.29","0.07","0.25","15.2","1.9","1.3","3.5","31.8","1.1","7.7","0.019","0.009","0.21","4","2","7.9","96","0.8","0.029","0.9"
"Junk Bay","JM4","2011-03-17","1","Surface Water","0.8","0.002","2","0.03","0.22","0.16","0.16","18.2","2.8","0.34","2.5","33.3","1","7.9","0.008","0.007","0.05","280","160","7.1","93","3.7","0.099","1"
"Junk Bay","JM4","2011-03-17","1","Middle Water","0.7","0.002","1.8","0.03","0.21","0.15","0.16","18.2","2.6","0.34","2.5","33.3","1.1","7.9","0.009","0.005","0.052","240","100","7.3","94","3","0.1","0.9"
"Junk Bay","JM4","2011-03-17","1","Bottom Water","0.8","0.002","2.4","0.03","0.18","0.13","0.15","18.2","3.2","0.33","2.5","33.3","0.7","7.9","0.009","0.005","0.049","270","180","7.2","94","3.6","0.099","0.6"
"Junk Bay","JM4","2011-04-12","1","Surface Water","0.7","0.002","0.7","0.02","0.26","0.21","0.15","20.6","1.1","0.22","3.5","33.7","1.6","7.8","0.008","0.005","0.04","<1","<1","7.2","98","3.4","0.1","0.6"
"Junk Bay","JM4","2011-04-12","1","Middle Water","0.7","0.002","0.6","<0.02","0.17","0.14","0.12","20.5","1","0.13","3.5","33.8","1.2","7.9","<0.002","0.003","0.024","5","3","7.4","100","2.4","0.09","0.6"
"Junk Bay","JM4","2011-04-12","1","Bottom Water","0.7","0.002","2","<0.02","0.16","0.14","0.1","20.4","1.8","0.22","3.5","33.9","1.1","7.9","0.007","0.004","0.016","6","2","6.9","94","2","0.084","0.5"
"Junk Bay","JM4","2011-05-12","1","Surface Water","1.7","0.003","1.5","0.04","0.45","0.32","0.21","25.8","2.9","0.05","3.1","32.3","3.5","7.9","0.004","0.023","0.11","53","7","8.5","126","22","0.074","2.8"
"Junk Bay","JM4","2011-05-12","1","Middle Water","0.7","0.002","2.1","0.03","0.26","0.2","0.14","23.1","2.7","0.46","3.1","33.7","0.6","7.8","0.01","0.017","0.042","130","44","5.3","75","3.2","0.08","0.8"
"Junk Bay","JM4","2011-05-12","1","Bottom Water","1.5","0.001","4.5","0.03","0.16","0.13","0.08","22.5","8.7","0.53","3.1","34","0.4","7.8","0.009","0.016","0.015","39","12","5.1","72","1.4","0.051","0.5"
"Junk Bay","JM4","2011-06-15","1","Surface Water","0.9","0.005","4.9","0.04","0.6","0.35","0.42","26.4","5.2","1","2.1","30.5","0.8","7.8","0.022","0.041","0.21","2200","750","4","60","2.8","0.17","1.1"
"Junk Bay","JM4","2011-06-15","1","Middle Water","0.7","0.004","4.1","0.04","0.46","0.31","0.28","24.9","4.8","0.94","2.1","32.2","0.8","7.8","0.02","0.033","0.12","1100","800","3.8","54","1.8","0.13","0.9"
"Junk Bay","JM4","2011-06-15","1","Bottom Water","0.8","0.004","3.6","0.04","0.48","0.33","0.28","24.2","4.5","0.94","2.1","32.9","1.8","7.8","0.02","0.033","0.12","1100","540","3.8","55","0.5","0.13","0.8"
"Junk Bay","JM4","2011-07-31","1","Surface Water","0.9","0.001","6.4","0.03","0.23","0.18","0.07","26.8","1.3","0.43","2.4","31.1","0.7","8.2","0.002","0.008","0.046","20","3","7.3","109","8.9","0.019","1.6"
"Junk Bay","JM4","2011-07-31","1","Middle Water","1.4","0.002","8.2","0.03","0.28","0.19","0.13","25.5","4.5","0.67","2.4","31.7","1.8","8.1","0.006","0.012","0.074","470","200","5.3","77","9.1","0.044","1.3"
"Junk Bay","JM4","2011-07-31","1","Bottom Water","1.2","0.002","8.4","0.03","0.28","0.19","0.13","24.9","2.9","0.75","2.4","32.1","2.2","8","0.01","0.012","0.073","570","310","4.8","70","7","0.042","1.3"
"Junk Bay","JM4","2011-08-22","1","Surface Water","2.3","0.005","1.3","0.04","0.41","0.35","0.11","27.2","3","1","2.4","30.9","4.1","8.3","0.004","0.018","0.038","80","16","9.9","149","18","0.054","3.3"
"Junk Bay","JM4","2011-08-22","1","Middle Water","0.8","0.002","1.5","0.03","0.34","0.2","0.19","24.4","2.5","1.2","2.4","32.6","3.3","8","0.006","0.022","0.12","370","90","4.3","61","7.4","0.044","1.3"
"Junk Bay","JM4","2011-08-22","1","Bottom Water","0.8","0.001","2.4","0.03","0.22","0.11","0.13","22.4","3.9","1.2","2.4","34.2","<0.2","8","0.015","0.006","0.1","75","9","3.1","44","0.9","0.021","1"
"Junk Bay","JM4","2011-09-16","1","Surface Water","0.7","0.009","3","0.04","0.32","0.28","0.16","29.2","3.6","0.63","2.6","32.2","0.4","8.1","0.016","0.006","0.031","170","96","5.1","79","1.2","0.12","0.6"
"Junk Bay","JM4","2011-09-16","1","Middle Water","0.8","0.007","3","0.03","0.25","0.22","0.12","29.1","3.6","0.59","2.6","32.2","0.7","8.1","0.012","0.005","0.023","20","11","5.2","81","0.7","0.091","0.6"
"Junk Bay","JM4","2011-09-16","1","Bottom Water","0.9","0.007","3.6","0.03","0.25","0.22","0.12","29.1","5","0.65","2.6","32.2","<0.2","8.1","0.011","0.005","0.024","38","23","5.1","80","1","0.095","0.5"
"Junk Bay","JM4","2011-10-12","1","Surface Water","0.8","0.001","4.4","0.03","0.18","0.08","0.12","26","4.9","1.1","1.2","33.1","0.5","8","0.017","0.043","0.053","450","130","6.1","90","0.6","0.026","0.5"
"Junk Bay","JM4","2011-10-12","1","Middle Water","0.8","0.001","3.5","0.03","0.28","0.09","0.21","26","4.8","1.1","1.2","33.2","0.3","8","0.017","0.043","0.15","270","80","6.2","93","0.8","0.019","0.5"
"Junk Bay","JM4","2011-10-12","1","Bottom Water","0.8","0.001","3.5","0.03","0.19","0.1","0.12","26","5","1.1","1.2","33.2","0.7","8.1","0.015","0.042","0.052","140","49","6.2","92","0.6","0.026","0.4"
"Junk Bay","JM4","2011-11-07","1","Surface Water","0.6","0.004","2","0.04","0.38","0.26","0.23","25.7","2.4","0.52","3","32.8","<0.2","7.9","0.005","0.018","0.097","84","31","5.8","86","1.7","0.11","0.7"
"Junk Bay","JM4","2011-11-07","1","Middle Water","0.6","0.003","1.8","0.03","0.34","0.25","0.18","25.6","2.2","0.47","3","32.8","0.8","7.9","0.009","0.017","0.069","53","20","6","88","1.4","0.094","0.5"
"Junk Bay","JM4","2011-11-07","1","Bottom Water","0.5","0.004","1.7","0.04","0.32","0.25","0.18","25.5","2","0.47","3","32.9","0.5","7.9","0.007","0.016","0.058","10","1","6.1","90","0.8","0.11","0.5"
"Junk Bay","JM4","2011-12-02","1","Surface Water","0.7","0.001","3.5","0.03","0.31","0.12","0.22","22.1","4.3","1.2","2.6","32.2","0.4","7.7","0.023","0.018","0.17","5","1","6.4","88","0.5","0.035","0.6"
"Junk Bay","JM4","2011-12-02","1","Middle Water","0.7","0.001","4.2","0.03","0.31","0.12","0.22","22","5","1.2","2.6","32.2","<0.2","7.7","0.022","0.018","0.17","12","4","6.5","90","0.6","0.031","0.6"
"Junk Bay","JM4","2011-12-02","1","Bottom Water","1.1","0.001","5.2","0.04","0.33","0.14","0.22","22","6.4","1.2","2.6","32.2","<0.2","7.7","0.023","0.017","0.17","14","8","6.5","89","0.6","0.033","0.6"
"Junk Bay","JM4","2012-01-09","1","Surface Water","0.7","0.001","1.5","0.04","0.43","0.17","0.31","17.1","1.7","0.74","4.2","30.9","<0.2","8","0.021","0.011","0.25","120","78","8.1","101","5.3","0.044","0.8"
"Junk Bay","JM4","2012-01-09","1","Middle Water","0.7","0.001","1.5","0.04","0.46","0.2","0.3","16.9","2.3","0.79","4.2","30.9","0.6","8","0.02","0.012","0.25","260","140","8.2","103","6.5","0.038","1"
"Junk Bay","JM4","2012-01-09","1","Bottom Water","1","0.001","2.8","0.03","0.41","0.16","0.28","16.8","3.2","0.92","4.2","31","0.9","8","0.018","0.01","0.24","250","93","8.1","101","5.4","0.031","0.6"
"Junk Bay","JM4","2012-02-02","1","Surface Water","<0.5","0.001","0.7","0.03","0.32","0.17","0.2","16.2","<0.5","0.88","3.8","31.7","1.3","8","0.011","0.011","0.14","3","1","8.7","107","1","0.046","1"
"Junk Bay","JM4","2012-02-02","1","Middle Water","<0.5","0.001","0.6","0.03","0.29","0.13","0.2","16.1","0.7","0.89","3.8","31.7","0.9","8","0.013","0.011","0.15","5","1","8.6","106","0.9","0.043","0.8"
"Junk Bay","JM4","2012-02-02","1","Bottom Water","0.5","0.001","0.6","0.03","0.27","0.1","0.2","16.2","0.8","0.96","3.8","31.8","0.3","8","0.014","0.013","0.16","5","1","8.3","103","0.9","0.027","0.6"
"Junk Bay","JM4","2012-03-02","1","Surface Water","0.5","0.001","1.7","0.04","0.45","0.14","0.34","14.9","1.1","1.3","4","31.1","<0.2","8","0.027","0.018","0.29","270","160","9.7","115","0.7","0.031","0.4"
"Junk Bay","JM4","2012-03-02","1","Middle Water","0.6","0.001","1.6","0.04","0.7","0.41","0.3","14.8","2.2","1.3","4","31.1","0.3","8","0.023","0.018","0.27","120","84","9.7","116","0.3","0.012","0.3"
"Junk Bay","JM4","2012-03-02","1","Bottom Water","<0.5","0.001","1.9","0.04","0.42","0.12","0.31","14.8","2.2","1.3","4","31.1","0.2","8","0.023","0.017","0.28","67","48","9.7","115","<0.2","0.011","0.2"
"Junk Bay","JM4","2012-04-13","1","Surface Water","0.8","0.002","1.6","0.04","0.42","0.28","0.32","21.7","1.4","0.64","3","32","0.8","7.6","0.026","0.013","0.13","64","20","7.8","107","1.6","0.18","0.3"
"Junk Bay","JM4","2012-04-13","1","Middle Water","0.5","0.002","2.2","0.03","0.4","0.31","0.2","21.6","1.9","0.49","3","32.7","0.5","7.6","0.015","0.008","0.077","95","53","7.9","108","1.1","0.11","<0.1"
"Junk Bay","JM4","2012-04-13","1","Bottom Water","0.9","0.001","5.9","<0.02","0.22","0.19","0.07","21.9","4.9","0.33","3","33.5","<0.2","7.7","0.007","0.005","0.021","10","4","8","111","1.3","0.046","<0.1"
"Junk Bay","JM4","2012-05-03","1","Surface Water","<0.5","0.003","1.4","0.04","0.65","0.3","0.51","24.8","1.2","1.3","3.5","29","<0.2","7.6","0.022","0.032","0.32","820","310","7.3","105","2.5","0.16","0.6"
"Junk Bay","JM4","2012-05-03","1","Middle Water","0.6","0.001","2.6","<0.02","0.21","0.14","0.12","23.2","2.7","0.54","3.5","32.9","<0.2","7.6","0.008","0.015","0.055","2600","90","7.3","103","1.1","0.053","0.3"
