"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Mirs Bay","MM4","2001-12-06","1","Surface Water","0.6","0.002","6.4","<0.02","0.15","0.14","0.03","21.8","2","0.58","3","32.1","0.3","8.3","0.007","0.003","0.002","<1","<1","5.5","75","1.9","0.025","1.2"
"Mirs Bay","MM4","2001-12-06","1","Middle Water","0.5","0.001","6.3","<0.02","0.08","0.08","0.01","21.9","2","0.52","3","32.1","<0.2","8.3","0.008","<0.002","<0.002","1","<1","5.6","77","2","<0.005","1"
"Mirs Bay","MM4","2001-12-06","1","Bottom Water","0.9","0.001","7.7","0.02","0.13","0.12","0.01","21.9","3","0.59","3","32.1","0.4","8.3","0.013","0.002","0.004","<1","<1","5.6","77","0.7","<0.005","1.2"
"Mirs Bay","MM4","2002-01-30","1","Surface Water","<0.5","0.001","7.6","<0.02","0.1","0.09","0.03","16.6","0.7","0.57","5","33.3","<0.2","8","0.017","<0.002","0.006","<1","<1","7.1","89","2","0.023","0.7"
"Mirs Bay","MM4","2002-01-30","1","Middle Water","<0.5","0.001","7.4","<0.02","0.09","0.08","0.04","16.2","0.8","0.53","5","33.3","0.4","8","0.019","0.004","0.008","<1","<1","7.8","97","2","0.03","0.7"
"Mirs Bay","MM4","2002-01-30","1","Bottom Water","<0.5","0.001","7.4","<0.02","0.06","0.05","0.04","16.2","1.2","0.52","5","33.4","<0.2","8","0.007","<0.002","0.011","1","<1","7.8","97","2.8","0.023","0.4"
"Mirs Bay","MM4","2002-02-27","1","Surface Water","<0.5","0.001","4.8","<0.02","0.14","0.13","0.02","19.4","<0.5","0.5","6","32.7","<0.2","8.3","0.002","<0.002","0.004","<1","<1","8","105","0.3","0.018","<0.1"
"Mirs Bay","MM4","2002-02-27","1","Middle Water","<0.5","0.001","4.9","<0.02","0.1","0.1","0.02","18.4","<0.5","0.43","6","32.5","<0.2","8.3","0.013","<0.002","<0.002","<1","<1","8","104","1","0.017","0.3"
"Mirs Bay","MM4","2002-02-27","1","Bottom Water","0.5","0.001","7.2","<0.02","0.11","0.1","0.04","17.5","3.3","0.74","6","32.8","<0.2","8.2","0.011","<0.002","0.004","<1","<1","7.3","93","1.7","0.031","0.4"
"Mirs Bay","MM4","2002-03-13","1","Surface Water","<0.5","0.001","4.9","<0.02","0.1","0.09","0.02","20.5","<0.5","0.54","4.5","32.8","<0.2","8.1","0.013","<0.002","0.004","<1","<1","7.6","102","0.5","0.014","0.4"
"Mirs Bay","MM4","2002-03-13","1","Middle Water","<0.5","0.001","4.7","<0.02","0.06","0.06","0.02","19.3","<0.5","0.62","4.5","32.9","0.3","8.1","0.015","<0.002","<0.002","<1","<1","7.7","102","0.4","0.016","0.3"
"Mirs Bay","MM4","2002-03-13","1","Bottom Water","<0.5","0.001","5.1","<0.02","0.09","0.08","0.02","19.7","1.7","0.58","4.5","33.7","0.4","8.1","0.007","<0.002","0.003","<1","<1","7.6","102","0.9","0.017","0.4"
"Mirs Bay","MM4","2002-04-11","1","Surface Water","<0.5","0.001","4.9","<0.02","0.11","0.09","0.03","22","0.5","0.73","4","33.4","<0.2","8.2","0.004","0.007","0.008","3","2","7.2","100","1.7","0.019","0.4"
"Mirs Bay","MM4","2002-04-11","1","Middle Water","<0.5","0.001","5","<0.02","0.08","0.07","0.04","22.1","<0.5","0.76","4","33.4","<0.2","8.2","0.002","0.006","0.008","9","1","7.1","99","2","0.022","0.5"
"Mirs Bay","MM4","2002-04-11","1","Bottom Water","<0.5","0.001","5.4","<0.02","0.12","0.09","0.04","22","0.8","0.79","4","33.4","<0.2","8.2","0.004","0.013","0.013","13","4","7","97","1.2","0.018","0.5"
"Mirs Bay","MM4","2002-05-09","1","Surface Water","0.6","0.001","4.9","<0.02","0.07","0.07","0.02","27.3","1.3","0.3","3","33.6","<0.2","8.2","0.011","<0.002","<0.002","<1","<1","5.9","90","1.2","0.012","0.4"
"Mirs Bay","MM4","2002-05-09","1","Middle Water","<0.5","0.001","4.9","<0.02","0.06","0.06","0.02","27.2","0.8","0.34","3","33.6","<0.2","8.2","0.006","<0.002","<0.002","1","<1","5.9","89","1.2","0.011","0.5"
"Mirs Bay","MM4","2002-05-09","1","Bottom Water","0.6","0.001","6.6","<0.02","0.08","0.08","0.02","25.9","0.7","0.47","3","33.4","<0.2","8.1","0.011","<0.002","<0.002","2","<1","5.6","83","0.9","0.015","0.3"
"Mirs Bay","MM4","2002-06-21","1","Surface Water","<0.5","0.001","4.9","<0.02","0.11","0.11","0.02","29.3","<0.5","0.26","9.5","32.8","<0.2","8.1","0.006","<0.002","<0.002","<1","<1","5.7","89","1.1","0.013","0.8"
"Mirs Bay","MM4","2002-06-21","1","Middle Water","<0.5","0.001","5.2","<0.02","0.06","0.06","0.02","26.5","<0.5","0.41","9.5","33.6","<0.2","8.1","0.007","<0.002","<0.002","<1","<1","5.6","85","0.7","0.015","1.1"
"Mirs Bay","MM4","2002-06-21","1","Bottom Water","1.6","0.001","8.2","0.03","0.22","0.21","0.03","23.5","1.6","0.51","9.5","34.2","2","8.1","0.006","<0.002","0.003","<1","<1","5.5","78","3.8","0.02","1.4"
"Mirs Bay","MM4","2002-07-11","1","Surface Water","0.5","0.001","5.4","<0.02","0.09","0.05","0.05","29.5","0.5","0.21","3","30.1","<0.2","8","0.013","<0.002","0.035","<1","<1","6.6","102","1","0.012","0.6"
"Mirs Bay","MM4","2002-07-11","1","Middle Water","<0.5","0.001","5.1","<0.02","0.08","0.07","0.04","29","0.5","0.27","3","32.1","<0.2","8","0.008","<0.002","0.01","1","<1","6.4","100","1","0.024","0.7"
"Mirs Bay","MM4","2002-07-11","1","Bottom Water","1","0.001","12.5","<0.02","0.12","0.11","0.04","23.7","2.8","0.66","3","33.8","1","8","0.006","0.002","0.008","1","<1","4.7","67","1.7","0.031","1"
"Mirs Bay","MM4","2002-08-08","1","Surface Water","<0.5","0.002","5.2","<0.02","0.15","0.12","0.06","27.7","0.7","0.6","3","30.1","0.3","8.1","<0.002","0.002","0.024","3","1","6.1","92","0.9","0.033","0.6"
"Mirs Bay","MM4","2002-08-08","1","Middle Water","0.7","0.001","5.3","<0.02","0.14","0.12","0.03","26.9","1.3","0.5","3","31","0.2","8.1","0.004","0.006","0.01","2","<1","7.8","116","0.6","0.016","0.4"
"Mirs Bay","MM4","2002-08-08","1","Bottom Water","0.8","0.002","7.8","0.02","0.2","0.1","0.13","24.8","4.2","1.6","3","33.3","0.8","8.1","0.011","0.024","0.072","5","3","6","88","0.9","0.032","0.5"
"Mirs Bay","MM4","2002-09-27","1","Surface Water","0.9","0.003","3.3","<0.02","0.21","0.21","0.02","26.4","1.4","0.78","3","29.2","0.5","8.6","0.003","<0.002","<0.002","1","<1","5.9","86","1.9","0.016","1.2"
"Mirs Bay","MM4","2002-09-27","1","Middle Water","0.7","0.002","3.2","0.03","0.17","0.16","0.01","26.4","1.4","0.84","3","29.9","0.4","8.6","0.003","<0.002","0.003","4","1","6.1","90","1.4","0.009","0.9"
"Mirs Bay","MM4","2002-09-27","1","Bottom Water","1.1","0.004","6.7","0.03","0.36","0.17","0.23","26.4","7","1.7","3","31.4","<0.2","8.4","0.015","0.098","0.092","<1","<1","4.1","61","0.7","0.038","0.5"
"Mirs Bay","MM4","2002-10-16","1","Surface Water","0.5","0.001","5.9","<0.02","0.09","0.09","0.01","27.1","1.1","0.23","4.5","31.3","<0.2","8.3","0.003","<0.002","<0.002","<1","<1","5.9","88","0.3","0.008","0.6"
"Mirs Bay","MM4","2002-10-16","1","Middle Water","0.5","0.001","6","<0.02","0.1","0.1","0.02","27","1.1","0.26","4.5","31.3","<0.2","8.3","0.002","<0.002","<0.002","<1","<1","6.6","98","0.5","0.012","0.7"
"Mirs Bay","MM4","2002-10-16","1","Bottom Water","0.6","0.001","7","<0.02","0.18","0.13","0.07","26.8","2.3","0.72","4.5","32","0.8","8.2","0.009","0.038","0.014","<1","<1","4.8","72","1.1","0.017","0.5"
"Mirs Bay","MM4","2002-11-14","1","Surface Water","<0.5","0.001","11","0.03","0.28","0.28","0.01","23.9","<0.5","0.36","8.5","32.9","<0.2","8.2","0.007","<0.002","<0.002","1","<1","5.9","85","0.3","0.008","0.8"
"Mirs Bay","MM4","2002-11-14","1","Middle Water","<0.5","0.001","11.1","0.02","0.12","0.12","0.01","23.2","<0.5","0.39","8.5","32.9","<0.2","8.2","0.007","<0.002","<0.002","1","<1","6.7","95","0.8","0.007","0.9"
"Mirs Bay","MM4","2002-11-14","1","Bottom Water","<0.5","0.001","11.7","0.04","0.1","0.1","0.01","23.2","<0.5","0.39","8.5","33.1","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","7","100","1","<0.005","0.5"
"Mirs Bay","MM4","2002-12-05","1","Surface Water","0.5","0.001","10.3","0.03","0.12","0.12","0.02","21.7","1","0.34","2.5","33.5","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","7.2","100","0.7","0.014","1.2"
"Mirs Bay","MM4","2002-12-05","1","Middle Water","0.6","0.002","12.6","0.03","0.1","0.1","0.04","21","2.2","0.35","2.5","33.5","0.5","8.2","0.005","<0.002","<0.002","1","<1","8.1","111","1.4","0.034","1.2"
"Mirs Bay","MM4","2002-12-05","1","Bottom Water","0.8","0.001","13.7","0.03","0.11","0.08","0.05","20.9","5.4","0.52","2.5","33.6","<0.2","8.2","0.007","0.015","0.011","1","<1","7.5","102","1.9","0.022","0.9"
"Mirs Bay","MM4","2003-01-09","1","Surface Water","0.6","0.001","6.9","0.02","0.18","0.17","0.02","16.7","2.2","0.34","4","33.1","<0.2","8","0.006","<0.002","0.004","<1","<1","6.6","83","2.4","0.01","1.2"
"Mirs Bay","MM4","2003-01-09","1","Middle Water","<0.5","0.001","7","0.02","0.14","0.13","0.02","16.6","2.4","0.32","4","33.1","<0.2","8","0.006","<0.002","0.005","<1","<1","6.9","86","2.3","0.016","0.7"
"Mirs Bay","MM4","2003-01-09","1","Bottom Water","0.8","0.001","8","<0.02","0.12","0.11","0.02","16.5","3.6","0.28","4","33.1","0.3","8","0.006","<0.002","0.004","1","<1","6.5","82","2.1","0.015","0.8"
"Mirs Bay","MM4","2003-02-24","1","Surface Water","<0.5","0.001","5.4","<0.02","0.11","0.11","0.01","19.2","<0.5","0.45","6.5","32.6","<0.2","8.3","0.004","<0.002","<0.002","<1","<1","6.4","85","1.2","<0.005","1.2"
"Mirs Bay","MM4","2003-02-24","1","Middle Water","0.6","0.001","5.7","<0.02","0.05","0.05","0.01","17.6","1.3","0.51","6.5","32.6","<0.2","8.3","0.004","<0.002","<0.002","<1","<1","7","90","1.1","0.006","1.2"
"Mirs Bay","MM4","2003-02-24","1","Bottom Water","0.9","0.002","7.9","0.03","0.19","0.18","0.05","17.4","3.1","0.86","6.5","32.6","1.2","8.3","0.01","<0.002","0.008","<1","<1","7.1","91","5.4","0.042","1.5"
"Mirs Bay","MM4","2003-03-17","1","Surface Water","<0.5","0.001","5.2","<0.02","0.11","0.11","0.01","19.9","<0.5","0.15","6","32.7","<0.2","8.4","0.004","<0.002","<0.002","<1","<1","5","67","1.5","0.009","1"
"Mirs Bay","MM4","2003-03-17","1","Middle Water","0.6","0.001","5.4","<0.02","0.16","0.16","0.01","18.8","2.2","0.26","6","33.3","<0.2","8.4","0.005","<0.002","<0.002","<1","<1","5.3","70","1","0.005","1"
"Mirs Bay","MM4","2003-03-17","1","Bottom Water","0.7","0.001","6.8","<0.02","0.14","0.14","0.02","18.8","2.3","0.37","6","33.6","<0.2","8.4","0.006","<0.002","<0.002","<1","<1","5.4","71","1.2","0.013","0.8"
"Mirs Bay","MM4","2003-04-28","1","Surface Water","0.5","0.001","5.2","<0.02","0.12","0.12","0.01","25.2","0.7","0.07","4","33.7","<0.2","8.5","0.005","<0.002","<0.002","<1","<1","6.4","94","0.9","0.008","0.8"
"Mirs Bay","MM4","2003-04-28","1","Middle Water","0.6","0.001","5.2","<0.02","0.07","0.06","0.01","24.6","0.8","0.1","4","33.8","<0.2","8.5","0.005","<0.002","0.004","<1","<1","6.4","94","0.9","<0.005","1.4"
"Mirs Bay","MM4","2003-04-28","1","Bottom Water","0.5","0.001","7.7","<0.02","0.06","<0.05","0.01","22.1","0.8","0.12","4","33.6","<0.2","8.4","0.006","<0.002","0.006","<1","<1","5.8","81","1.3","<0.005","0.9"
"Mirs Bay","MM4","2003-05-14","1","Surface Water","0.5","0.001","5.3","0.02","0.1","0.1","0.01","27.3","0.6","<0.05","4.5","31.3","<0.2","8.2","0.002","<0.002","<0.002","<1","<1","6.5","99","0.8","<0.005","1"
"Mirs Bay","MM4","2003-05-14","1","Middle Water","0.6","0.001","5.1","<0.02","0.1","0.1","0.01","26.6","1.2","0.07","4.5","31.9","<0.2","8.2","0.003","<0.002","<0.002","<1","<1","6.6","99","0.6","<0.005","1.1"
"Mirs Bay","MM4","2003-05-14","1","Bottom Water","0.6","0.002","5.4","<0.02","0.14","0.14","0.04","24.5","1.2","0.81","4.5","33.5","0.2","8.1","0.01","<0.002","<0.002","<1","<1","6.1","89","1.7","0.032","1.2"
"Mirs Bay","MM4","2003-06-13","1","Surface Water","1","0.003","3.7","0.02","0.27","0.21","0.09","26.6","1.6","0.81","4.1","32.1","<0.2","8.2","0.008","0.018","0.04","25","14","5.8","86","9","0.036","0.7"
"Mirs Bay","MM4","2003-06-13","1","Middle Water","<0.5","0.001","3.6","0.02","0.14","0.1","0.05","26.6","0.8","0.77","4.1","33.1","<0.2","8.3","0.006","0.028","0.011","<1","<1","5.3","80","1.7","0.012","0.7"
"Mirs Bay","MM4","2003-06-13","1","Bottom Water","<0.5","0.001","3.9","<0.02","0.12","0.08","0.05","26.5","1.4","0.73","4.1","33.8","<0.2","8.3","0.008","0.023","0.013","1","<1","5.2","78","0.9","0.011","0.3"
"Mirs Bay","MM4","2003-07-10","1","Surface Water","0.6","0.001","0.2","<0.02","0.11","0.11","0.01","29.1","0.7","0.1","6.5","33.4","<0.2","8.3","0.004","<0.002","<0.002","<1","<1","5.6","89","0.2","0.008","0.7"
"Mirs Bay","MM4","2003-07-10","1","Middle Water","<0.5","0.001","1.5","<0.02","0.11","0.11","0.01","23.2","1","0.24","6.5","35","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","4.7","67","1.2","<0.005","0.6"
"Mirs Bay","MM4","2003-07-10","1","Bottom Water","0.8","0.001","3.6","0.03","0.11","0.11","0.02","22","2.7","0.62","6.5","35.1","0.2","8.1","0.014","0.002","<0.002","<1","<1","4.1","58","4.6","0.014","0.8"
"Mirs Bay","MM4","2003-08-07","1","Surface Water","0.6","0.002","4.1","<0.02","0.1","0.1","0.02","28.4","1.1","0.31","6","32.4","0.3","8.4","0.005","<0.002","<0.002","<1","<1","4.9","76","2.7","0.015","0.9"
"Mirs Bay","MM4","2003-08-07","1","Middle Water","<0.5","0.001","5","0.03","0.08","0.07","0.03","26.1","1.3","0.72","6","34.5","0.8","8.2","0.008","<0.002","0.008","2","<1","5.1","76","1.1","0.015","0.2"
"Mirs Bay","MM4","2003-08-07","1","Bottom Water","1","0.001","10.5","0.03","0.19","0.08","0.11","24.8","8.3","1.1","6","34.9","0.6","8.1","0.017","0.022","0.085","<1","<1","3.8","55","1.2","<0.005","0.6"
"Mirs Bay","MM4","2003-09-08","1","Surface Water","0.6","0.001","6.3","0.02","0.11","0.1","0.02","27.8","0.7","0.58","5.7","32.8","0.4","8.2","0.004","<0.002","0.008","2","<1","5.5","84","1.3","0.008","0.7"
"Mirs Bay","MM4","2003-09-08","1","Middle Water","0.6","0.001","6.4","<0.02","0.11","0.1","0.02","27.6","0.9","0.58","5.7","32.8","0.3","8.2","0.005","0.002","0.011","<1","<1","5.9","90","1.4","0.01","0.5"
"Mirs Bay","MM4","2003-09-08","1","Bottom Water","0.6","0.002","7.1","0.02","0.16","0.1","0.09","27.5","1.9","0.89","5.7","32.9","0.9","8.2","0.007","0.018","0.046","<1","<1","5.8","88","1.2","0.022","0.7"
"Mirs Bay","MM4","2003-10-09","1","Surface Water","<0.5","0.003","7.7","<0.02","0.15","0.14","0.04","28","2.6","0.59","3","32.3","<0.2","8.2","0.006","<0.002","0.006","<1","<1","5.1","79","1.6","0.031","0.9"
"Mirs Bay","MM4","2003-10-09","1","Middle Water","<0.5","0.002","7.9","<0.02","0.17","0.17","0.03","27.8","2.2","0.62","3","32.4","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","6","92","2","0.029","0.9"
"Mirs Bay","MM4","2003-10-09","1","Bottom Water","<0.5","0.002","9.3","0.02","0.13","0.09","0.07","27.8","3.2","0.95","3","32.7","<0.2","8.2","0.01","0.021","0.015","<1","<1","5","77","1.3","0.032","0.3"
"Mirs Bay","MM4","2003-11-05","1","Surface Water","0.6","0.001","7.5","<0.02","0.11","0.11","0.02","25.9","2.3","0.44","3.7","33","<0.2","8.2","0.007","<0.002","<0.002","<1","<1","5.1","75","1.3","0.017","0.4"
"Mirs Bay","MM4","2003-11-05","1","Middle Water","0.7","0.001","7.6","<0.02","0.08","0.08","0.02","25.9","2.5","0.44","3.7","33","<0.2","8.2","0.007","<0.002","0.002","<1","<1","6","90","1.1","0.014","0.4"
"Mirs Bay","MM4","2003-11-05","1","Bottom Water","0.6","0.001","6.8","<0.02","0.06","0.06","0.02","25.7","1.8","0.45","3.7","33","<0.2","8.2","0.007","<0.002","<0.002","<1","<1","6.1","90","1.1","0.013","0.4"
"Mirs Bay","MM4","2003-12-11","1","Surface Water","1","0.001","8.5","0.02","0.1","0.1","0.02","20.8","4.2","0.38","3.2","33.7","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","7","95","5.1","0.015","0.8"
"Mirs Bay","MM4","2003-12-11","1","Middle Water","1","0.001","9.2","0.02","0.12","0.12","0.02","20.8","4.2","0.39","3.2","33.7","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","7.1","97","5","0.013","0.9"
"Mirs Bay","MM4","2003-12-11","1","Bottom Water","1.2","0.001","9.7","0.03","0.11","0.1","0.02","20.8","5","0.4","3.2","33.7","0.4","8.3","0.008","0.002","0.003","<1","<1","7.1","97","5","0.014","1"
"Mirs Bay","MM4","2004-01-05","1","Surface Water","0.6","0.001","7.1","<0.02","0.13","0.13","0.02","18.3","1.4","0.13","5.1","33.6","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","8","105","1.7","0.017","0.9"
"Mirs Bay","MM4","2004-01-05","1","Middle Water","0.9","0.001","8","<0.02","0.13","0.13","0.03","18.2","2.8","0.14","5.1","33.6","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","8.1","105","1.8","0.026","1.2"
"Mirs Bay","MM4","2004-01-05","1","Bottom Water","0.9","0.001","7.7","0.02","0.19","0.19","0.03","18.1","2.6","0.14","5.1","33.6","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","8","104","1.8","0.022","1.3"
"Mirs Bay","MM4","2004-02-02","1","Surface Water","0.6","0.001","6.4","<0.02","0.09","0.09","0.02","16.4","1.9","<0.05","3.7","33.6","<0.2","8.1","0.008","<0.002","<0.002","<1","<1","7.7","96","3.3","0.016","0.9"
"Mirs Bay","MM4","2004-02-02","1","Middle Water","0.7","0.001","7.2","<0.02","0.09","0.09","0.02","15.9","2.6","<0.05","3.7","33.7","<0.2","8","0.008","<0.002","<0.002","<1","<1","8.2","101","4.5","0.011","1.1"
"Mirs Bay","MM4","2004-02-02","1","Bottom Water","0.7","0.001","8","<0.02","0.12","0.12","0.02","15.8","3.4","<0.05","3.7","33.7","0.3","8","0.008","<0.002","<0.002","<1","<1","8","99","6","0.015","1"
"Mirs Bay","MM4","2004-03-05","1","Surface Water","<0.5","0.001","3.3","<0.02","0.08","0.08","0.02","18.5","1.2","0.26","3.5","33.9","<0.2","8.2","0.01","<0.002","0.002","<1","<1","7.6","90","0.9","0.014","1.4"
"Mirs Bay","MM4","2004-03-05","1","Middle Water","<0.5","0.001","4.6","0.02","0.07","0.06","0.03","18.3","1.8","0.29","3.5","34","<0.2","8.2","0.009","<0.002","0.007","<1","<1","7.7","93","1.1","0.022","0.8"
"Mirs Bay","MM4","2004-03-05","1","Bottom Water","<0.5","0.001","4.9","0.02","0.11","0.11","0.02","18.3","2.1","0.31","3.5","34","<0.2","8.2","0.009","<0.002","<0.002","<1","<1","7.7","92","0.9","0.011","0.7"
"Mirs Bay","MM4","2004-04-15","1","Surface Water","0.6","0.001","6.4","0.02","0.12","0.12","0.02","21.4","1.1","0.33","4.8","33.2","0.3","8.3","0.008","<0.002","<0.002","<1","<1","7.4","102","1.9","0.02","1"
"Mirs Bay","MM4","2004-04-15","1","Middle Water","0.8","0.001","6.7","0.02","0.11","0.11","0.03","21.1","1.2","0.43","4.8","33.7","0.2","8.2","0.009","<0.002","<0.002","<1","<1","7.5","103","1.8","0.024","0.8"
"Mirs Bay","MM4","2004-04-15","1","Bottom Water","1.7","0.002","9.7","0.03","0.18","0.16","0.08","19.9","10","1.2","4.8","33.7","0.8","8.1","0.009","0.008","0.012","<1","<1","6.9","92","1.5","0.059","0.4"
"Mirs Bay","MM4","2004-05-07","1","Surface Water","<0.5","0.001","6.4","<0.02","0.08","0.08","0.02","24.2","0.8","0.13","2.8","33.6","<0.2","8.2","0.007","<0.002","<0.002","<1","<1","6.2","90","1.1","0.017","0.4"
"Mirs Bay","MM4","2004-05-07","1","Middle Water","<0.5","0.001","6.4","<0.02","0.08","0.08","0.02","23.9","0.5","0.16","2.8","33.6","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","6.5","93","1.3","0.018","0.4"
"Mirs Bay","MM4","2004-05-07","1","Bottom Water","0.5","0.001","6.6","<0.02","0.07","0.07","0.02","22.5","1.1","0.51","2.8","33.8","<0.2","8.1","0.007","<0.002","<0.002","<1","<1","6.6","92","2.1","0.019","0.4"
"Mirs Bay","MM4","2004-06-04","1","Surface Water","<0.5","0.002","6.5","<0.02","0.12","0.1","0.04","28.4","0.8","0.16","5","32.8","<0.2","8.2","0.005","<0.002","0.013","<1","<1","6.9","106","3.5","0.027","1"
"Mirs Bay","MM4","2004-06-04","1","Middle Water","<0.5","0.002","6.5","<0.02","0.11","0.1","0.04","28.1","0.5","0.21","5","33","<0.2","8.2","0.006","<0.002","0.008","<1","<1","7","108","3.8","0.025","1"
"Mirs Bay","MM4","2004-06-04","1","Bottom Water","<0.5","0.002","6.1","<0.02","0.12","0.11","0.03","28.2","0.6","0.32","5","33.4","<0.2","8.1","0.006","<0.002","0.004","<1","<1","6.5","101","2.8","0.023","0.9"
"Mirs Bay","MM4","2004-07-02","1","Surface Water","<0.5","0.002","6.4","<0.02","0.09","0.09","0.02","31.7","<0.5","0.33","7.5","33.6","<0.2","8.2","0.008","<0.002","<0.002","<1","<1","5.2","85","0.8","0.015","0.4"
"Mirs Bay","MM4","2004-07-02","1","Middle Water","<0.5","0.001","6.4","0.02","0.07","0.07","0.02","27.2","0.7","0.53","7.5","36.8","<0.2","8.1","0.008","<0.002","0.002","<1","<1","5.7","89","1.1","0.015","0.6"
"Mirs Bay","MM4","2004-07-02","1","Bottom Water","0.7","0.001","8.3","0.02","0.06","<0.05","0.02","24.1","2.6","0.82","7.5","35.6","<0.2","8.1","0.009","0.005","0.003","1","<1","6.4","94","1.7","0.013","0.5"
"Mirs Bay","MM4","2004-08-02","1","Surface Water","1.3","0.002","7","<0.02","0.18","0.18","0.02","29.3","1.6","<0.05","2.5","29.1","0.5","8.4","<0.002","<0.002","<0.002","<1","<1","7","107","2.6","0.018","2.2"
"Mirs Bay","MM4","2004-08-02","1","Middle Water","0.6","0.002","6.8","<0.02","0.18","0.1","0.1","26.9","0.8","0.67","2.5","31.5","0.3","8.2","0.004","0.049","0.028","<1","<1","7.6","113","0.8","0.027","2"
"Mirs Bay","MM4","2004-08-02","1","Bottom Water","1.4","0.001","10.8","0.03","0.25","0.07","0.2","24.4","6.2","2.5","2.5","34.6","<0.2","7.9","0.022","<0.002","0.18","3","<1","7.6","111","0.5","0.018","0.8"
"Mirs Bay","MM4","2004-09-01","1","Surface Water","<0.5","0.004","6.8","0.03","0.21","0.21","0.04","27.3","3.3","1.1","3.5","31.7","0.6","8.4","0.014","<0.002","<0.002","1","<1","7","105","9.1","0.032","4"
"Mirs Bay","MM4","2004-09-01","1","Middle Water","0.6","0.003","7.8","<0.02","0.11","0.1","0.07","25.3","1.3","1.8","3.5","33.3","0.4","8","0.007","<0.002","0.004","2","<1","7","104","0.7","0.061","0.5"
"Mirs Bay","MM4","2004-09-01","1","Bottom Water","0.8","0.002","9.6","0.03","0.14","0.1","0.11","23","2.6","2.2","3.5","34.6","<0.2","7.8","0.018","0.003","0.04","5","<1","6.6","94","0.5","0.066","0.3"
"Mirs Bay","MM4","2004-10-07","1","Surface Water","<0.5","0.001","7.9","<0.02","0.11","0.1","0.03","27.3","1.7","0.78","3","32.6","<0.2","8.3","0.006","0.007","0.006","<1","<1","6","91","2.3","0.016","0.5"
"Mirs Bay","MM4","2004-10-07","1","Middle Water","0.7","0.002","8.2","<0.02","0.15","0.13","0.04","27.1","3.4","0.78","3","32.6","<0.2","8.3","0.005","0.01","0.008","<1","<1","5.9","90","2.4","0.021","0.4"
"Mirs Bay","MM4","2004-10-07","1","Bottom Water","<0.5","0.001","8.4","<0.02","0.11","0.09","0.04","27","2.4","0.82","3","32.6","<0.2","8.2","0.005","0.012","0.008","<1","<1","5.7","86","1.7","0.018","0.3"
"Mirs Bay","MM4","2004-11-24","1","Surface Water","<0.5","0.001","6.8","<0.02","0.15","0.14","0.03","23.1","0.8","0.58","4","33.1","<0.2","8.2","0.005","<0.002","0.007","<1","<1","6.4","91","1.4","0.024","0.3"
